id,name,memberType,partyName,color,voteType,reference,bio
c2405,จักพันธ์ ปิยพรไพบูลย์,SS,ประชาธิปัตย์,#3f95ce,0,,
c2419,ประมวล พงศ์ถาวราเดช,SS,ประชาธิปัตย์,#3f95ce,0,,
c2621,สุพัชรี ธรรมเพชร,SS,ประชาธิปัตย์,#3f95ce,0,,
c2643,ร่มธรรม ขำนุรักษ์,SS,ประชาธิปัตย์,#3f95ce,0,,
c1430,สุณัฐชา โล่สถาพรพิพิธ,SS,ประชาธิปัตย์,#3f95ce,0,,
c1446,กาญจน์ ตั้งปอง,SS,ประชาธิปัตย์,#3f95ce,0,,
c2501,ยูนัยดี วาบา,SS,ประชาธิปัตย์,#3f95ce,0,,
c3610,ชาตรี หล้าพรหม,SS,ประชาธิปัตย์,#3f95ce,0,,
c3693,สรรเพชญ บุญญามณี,SS,ประชาธิปัตย์,#3f95ce,0,,
c3716,สมยศ พลายด้วง,SS,ประชาธิปัตย์,#3f95ce,0,,
c3737,เดชอิศม์ ขาวทอง,SS,ประชาธิปัตย์,#3f95ce,0,,
c3748,สุภาพร กำเนิดผล,SS,ประชาธิปัตย์,#3f95ce,0,,
c3775,สุรินทร์ ปาลาเร่,SS,ประชาธิปัตย์,#3f95ce,0,,
c3782,ศักดิ์สิทธิ์ ขาวทอง,SS,ประชาธิปัตย์,#3f95ce,0,,
c1830,ราชิต สุดพุ่ม,SS,ประชาธิปัตย์,#3f95ce,0,,
c1847,ทรงศักดิ์ มุสิกอง,SS,ประชาธิปัตย์,#3f95ce,0,,
c1852,พิทักษ์เดช เดชเดโช,SS,ประชาธิปัตย์,#3f95ce,0,,
c1866,ยุทธการ รัตนมาศ,SS,ประชาธิปัตย์,#3f95ce,0,,
c1878,ชัยชนะ เดชเดโช,SS,ประชาธิปัตย์,#3f95ce,0,,
c1928,อวยพรศรี เชาวลิต,SS,ประชาธิปัตย์,#3f95ce,0,,
c4645,วุฒิพงษ์ นามบุตร,SS,ประชาธิปัตย์,#3f95ce,0,,
p481,วราวุธ ศิลปอาชา,SS,ชาติไทยพัฒนา,#df1683,0,,
c4068,สรชัด สุจิตต์,SS,ชาติไทยพัฒนา,#df1683,0,,
c4077,ณัฐวุฒิ ประเสริฐสุวรรณ,SS,ชาติไทยพัฒนา,#df1683,0,,
c4088,นพดล มาตรศรี,SS,ชาติไทยพัฒนา,#df1683,0,,
c4100,เสมอกัน เที่ยงธรรม,SS,ชาติไทยพัฒนา,#df1683,0,,
c4112,ประภัตร โพธสุธน,SS,ชาติไทยพัฒนา,#df1683,0,,
c1518,ศุภโชค ศรีสุขจร,SS,ชาติไทยพัฒนา,#df1683,0,,
c1542,พาณุวัฒณ์ สะสมทรัพย์,SS,ชาติไทยพัฒนา,#df1683,0,,
c1562,อนุชา สะสมทรัพย์,SS,ชาติไทยพัฒนา,#df1683,0,,
c3111,อนุรักษ์ จุรีมาศ,SS,ชาติไทยพัฒนา,#df1683,0,,
p258,วันมูหะมัดนอร์ มะทา,SS,ประชาชาติ,#a56f05,2,https://thestandard.co/9-parties-coalition-info/,
p259,ทวี สอดส่อง,SS,ประชาชาติ,#a56f05,2,https://thestandard.co/9-parties-coalition-info/,
c3067,สุไลมาน บือแนปีแน,SS,ประชาชาติ,#a56f05,2,https://thestandard.co/9-parties-coalition-info/,
c3084,ซูการ์โน มะทา,SS,ประชาชาติ,#a56f05,2,https://thestandard.co/9-parties-coalition-info/,
c3098,อับดุลอายี สาแม็ง,SS,ประชาชาติ,#a56f05,2,https://thestandard.co/9-parties-coalition-info/,
c2140,กมลศักดิ์ ลีวาเมาะ,SS,ประชาชาติ,#a56f05,2,https://thestandard.co/9-parties-coalition-info/,
c2456,วรวิทย์ บารู,SS,ประชาชาติ,#a56f05,2,https://thestandard.co/9-parties-coalition-info/,
c2484,สมมุติ เบ็ญจลักษณ์,SS,ประชาชาติ,#a56f05,2,https://thestandard.co/9-parties-coalition-info/,
c2517,สาเหะมูหามัด อัลอิดรุส,SS,ประชาชาติ,#a56f05,2,https://thestandard.co/9-parties-coalition-info/,
p1160,สุดารัตน์ เกยุราพันธ์,SS,ไทยสร้างไทย,#002eff,2,https://thestandard.co/9-parties-coalition-info/,
c3023,สุภาพร สลับศรี,SS,ไทยสร้างไทย,#002eff,2,https://thestandard.co/9-parties-coalition-info/,
c3180,ชัชวาล แพทยาไทย,SS,ไทยสร้างไทย,#002eff,2,https://thestandard.co/9-parties-coalition-info/,
c4457,หรั่ง ธุระพล,SS,ไทยสร้างไทย,#002eff,2,https://thestandard.co/9-parties-coalition-info/,
c4504,อดิศักดิ์ แก้วมุงคุณทรัพย์,SS,ไทยสร้างไทย,#002eff,2,https://thestandard.co/9-parties-coalition-info/,
c4743,รำพูล ตันติวณิชชานนท์,SS,ไทยสร้างไทย,#002eff,2,https://thestandard.co/9-parties-coalition-info/,
c4655,พิมพกาญจน์ พลสมัคร,SS,เพื่อไทรวมพลัง,#5367b4,2,https://thestandard.co/9-parties-coalition-info/,
c4748,สมศักดิ์ บุญประชม,SS,เพื่อไทรวมพลัง,#5367b4,2,https://thestandard.co/9-parties-coalition-info/,
p381,วรรณรัตน์ ชาญนุกูล,SS,ชาติพัฒนากล้า,#f9b539,2,https://thestandard.co/korn-unclear-answer-on-joint-government/,
c2005,ประสาท ตันประเสริฐ,SS,ชาติพัฒนากล้า,#f9b539,2,https://thestandard.co/korn-unclear-answer-on-joint-government/,
p764,เสรีพิศุทธ์ เตมียเวส,SS,เสรีรวมไทย,#cba10f,2,https://thestandard.co/9-parties-coalition-info/,
p11,สุรทิน พิจารณ์,SS,ประชาธิปไตยใหม่,#777777,0,,
p1,กฤกิทัช แสงธนโยธิน,SS,ใหม่,#777777,2,https://www.facebook.com/newwalktogether/posts/pfbid0FDueGFdXpbQnww2b3raMeASCh6BSjpxHzDDYXrvdpBFpizEv135ns971e6t4pQfTl,
p36,บัญชา เดชเจริญศิริกุล,SS,ท้องที่ไทย,#777777,0,,
p27,กัณวีร์ สืบแสง,SS,เป็นธรรม,#777777,2,https://thestandard.co/9-parties-coalition-info/,
p50,เชาวฤทธิ์ ขจรพงศ์กีรติ,SS,พลังสังคมใหม่,#777777,2,https://thestandard.co/9-parties-coalition-info/,
p77,ปรีดา บุญเพลิง,SS,ครูไทยเพื่อประชาชน,#777777,0,,
sv1,นายกรรณภว์ ธนภรรคภวิน,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%81%E0%B8%A3%E0%B8%A3%E0%B8%93%E0%B8%A0%E0%B8%A7%E0%B9%8C-%E0%B8%98%E0%B8%99%E0%B8%A0%E0%B8%A3%E0%B8%A3%E0%B8%84%E0%B8%A0%E0%B8%A7%E0%B8%B4%E0%B8%99
sv2,พลตรีกลชัย สุวรรณบูรณ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%81%E0%B8%A5%E0%B8%8A%E0%B8%B1%E0%B8%A2-%E0%B8%AA%E0%B8%B8%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%E0%B8%9A%E0%B8%B9%E0%B8%A3%E0%B8%93%E0%B9%8C
sv3,นายกล้านรงค์ จันทิก,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A3%E0%B8%87%E0%B8%84%E0%B9%8C-%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%B4%E0%B8%81
sv4,นายกษิดิศ อาชวคุณ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%81%E0%B8%A9%E0%B8%B4%E0%B8%94%E0%B8%B4%E0%B8%A8-%E0%B8%AD%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%84%E0%B8%B8%E0%B8%93
sv5,นางกอบกุล อาภากร ณ อยุธยา,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%81%E0%B8%AD%E0%B8%9A%E0%B8%81%E0%B8%B8%E0%B8%A5-%E0%B8%AD%E0%B8%B2%E0%B8%A0%E0%B8%B2%E0%B8%81%E0%B8%A3-%E0%B8%93-%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2
sv6,นางกาญจนารัตน์ ลีวิโรจน์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%81%E0%B8%B2%E0%B8%8D%E0%B8%88%E0%B8%99%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C-%E0%B8%A5%E0%B8%B5%E0%B8%A7%E0%B8%B4%E0%B9%82%E0%B8%A3%E0%B8%88%E0%B8%99%E0%B9%8C
sv7,นายกำพล เลิศเกียรติดำรงค์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%81%E0%B8%B3%E0%B8%9E%E0%B8%A5-%E0%B9%80%E0%B8%A5%E0%B8%B4%E0%B8%A8%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B8%A2%E0%B8%A3%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%B3%E0%B8%A3%E0%B8%87%E0%B8%84%E0%B9%8C
sv8,นายกิตติ วะสีนนท์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%81%E0%B8%B4%E0%B8%95%E0%B8%95%E0%B8%B4-%E0%B8%A7%E0%B8%B0%E0%B8%AA%E0%B8%B5%E0%B8%99%E0%B8%99%E0%B8%97%E0%B9%8C
sv9,นายกิตติศักดิ์ รัตนวราหะ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%81%E0%B8%B4%E0%B8%95%E0%B8%95%E0%B8%B4%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B4%E0%B9%8C-%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%AB%E0%B8%B0
sv10,นายกูรดิสถ์ จันทร์ศรีชวาลา,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%81%E0%B8%B9%E0%B8%A3%E0%B8%94%E0%B8%B4%E0%B8%AA%E0%B8%96%E0%B9%8C-%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%8A%E0%B8%A7%E0%B8%B2%E0%B8%A5%E0%B8%B2
sv11,นายเกียว แก้วสุทอ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%AD
sv12,ดร.ไกรสิทธิ์ ตันติศิรินทร์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%84%E0%B8%81%E0%B8%A3%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B9%8C-%E0%B8%95%E0%B8%B1%E0%B8%99%E0%B8%95%E0%B8%B4%E0%B8%A8%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C
sv13,นายขวัญชาติ วงศ์ศุภรานันต์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%82%E0%B8%A7%E0%B8%B1%E0%B8%8D%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B4-%E0%B8%A7%E0%B8%87%E0%B8%A8%E0%B9%8C%E0%B8%A8%E0%B8%B8%E0%B8%A0%E0%B8%A3%E0%B8%B2%E0%B8%99%E0%B8%B1%E0%B8%99%E0%B8%95%E0%B9%8C
sv14,นายคำนูณ สิทธิสมาน,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%84%E0%B8%B3%E0%B8%99%E0%B8%B9%E0%B8%93-%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B8%AA%E0%B8%A1%E0%B8%B2%E0%B8%99
sv15,นายจเด็จ อินสว่าง,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%88%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%88-%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%AA%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%87
sv16,นายจรินทร์ จักกะพาก,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C-%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%81%E0%B8%B0%E0%B8%9E%E0%B8%B2%E0%B8%81
sv17,พันตำรวจเอกจรุงวิทย์ ภุมมา,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%88%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B9%8C-%E0%B8%A0%E0%B8%B8%E0%B8%A1%E0%B8%A1%E0%B8%B2
sv18,พลโทจเรศักณิ์ อานุภาพ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%88%E0%B9%80%E0%B8%A3%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%93%E0%B8%B4%E0%B9%8C-%E0%B8%AD%E0%B8%B2%E0%B8%99%E0%B8%B8%E0%B8%A0%E0%B8%B2%E0%B8%9E
sv19,นายจัตุรงค์ เสริมสุข,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%88%E0%B8%B1%E0%B8%95%E0%B8%B8%E0%B8%A3%E0%B8%87%E0%B8%84%E0%B9%8C-%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%AA%E0%B8%B8%E0%B8%82
sv20,พลตำรวจโทจิตติ รอดบางยาง,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%88%E0%B8%B4%E0%B8%95%E0%B8%95%E0%B8%B4-%E0%B8%A3%E0%B8%AD%E0%B8%94%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%A2%E0%B8%B2%E0%B8%87
sv21,นางจินตนา ชัยยวรรณาการ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%88%E0%B8%B4%E0%B8%99%E0%B8%95%E0%B8%99%E0%B8%B2-%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%A2%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3
sv22,นายจิรชัย มูลทองโร่ย,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%88%E0%B8%B4%E0%B8%A3%E0%B8%8A%E0%B8%B1%E0%B8%A2-%E0%B8%A1%E0%B8%B9%E0%B8%A5%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B9%82%E0%B8%A3%E0%B9%88%E0%B8%A2
sv23,นางจิรดา สงฆ์ประชา,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%88%E0%B8%B4%E0%B8%A3%E0%B8%94%E0%B8%B2-%E0%B8%AA%E0%B8%87%E0%B8%86%E0%B9%8C%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%8A%E0%B8%B2
sv24,พลเอกจิรพงศ์ วรรณรัตน์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%88%E0%B8%B4%E0%B8%A3%E0%B8%9E%E0%B8%87%E0%B8%A8%E0%B9%8C-%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C
sv25,พลเอกจีระศักดิ์ ชมประสพ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%88%E0%B8%B5%E0%B8%A3%E0%B8%B0%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B4%E0%B9%8C-%E0%B8%8A%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%AA%E0%B8%9E
sv26,นายแพทย์เจตน์ ศิรธรานนท์,SV,,#560001,2,https://www.facebook.com/jetn.sirathranont/posts/pfbid0tES5HgwpvaZqqbe5yR45g3wCnWpF2T3JggjmfZKMCYaQ73v3qrwfgU8WxBSYaVqYl?locale=th_TH,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%88%E0%B8%95%E0%B8%99%E0%B9%8C-%E0%B8%A8%E0%B8%B4%E0%B8%A3%E0%B8%98%E0%B8%A3%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%97%E0%B9%8C
sv27,นายเจน นำชัยศิริ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%88%E0%B8%99-%E0%B8%99%E0%B8%B3%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%A8%E0%B8%B4%E0%B8%A3%E0%B8%B4
sv28,ดร.ฉวีรัตน์ เกษตรสุนทร,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%89%E0%B8%A7%E0%B8%B5%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C-%E0%B9%80%E0%B8%81%E0%B8%A9%E0%B8%95%E0%B8%A3%E0%B8%AA%E0%B8%B8%E0%B8%99%E0%B8%97%E0%B8%A3
sv29,พลเอกฉัตรเฉลิม เฉลิมสุข,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%89%E0%B8%B1%E0%B8%95%E0%B8%A3%E0%B9%80%E0%B8%89%E0%B8%A5%E0%B8%B4%E0%B8%A1-%E0%B9%80%E0%B8%89%E0%B8%A5%E0%B8%B4%E0%B8%A1%E0%B8%AA%E0%B8%B8%E0%B8%82
sv30,พลเอกฉัตรชัย สาริกัลยะ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%89%E0%B8%B1%E0%B8%95%E0%B8%A3%E0%B8%8A%E0%B8%B1%E0%B8%A2-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B1%E0%B8%A5%E0%B8%A2%E0%B8%B0
sv31,นายเฉลา พวงมาลัย,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%89%E0%B8%A5%E0%B8%B2-%E0%B8%9E%E0%B8%A7%E0%B8%87%E0%B8%A1%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2
sv32,พลอากาศตรี นายแพทย์เฉลิมชัย เครืองาม,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%89%E0%B8%A5%E0%B8%B4%E0%B8%A1%E0%B8%8A%E0%B8%B1%E0%B8%A2-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%B2%E0%B8%A1
sv33,ผู้ช่วยศาสตราจารย์ นายแพทย์เฉลิมชัย บุญยะลีพรรณ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%89%E0%B8%A5%E0%B8%B4%E0%B8%A1%E0%B8%8A%E0%B8%B1%E0%B8%A2-%E0%B8%9A%E0%B8%B8%E0%B8%8D%E0%B8%A2%E0%B8%B0%E0%B8%A5%E0%B8%B5%E0%B8%9E%E0%B8%A3%E0%B8%A3%E0%B8%93
sv34,นายเฉลิมชัย เฟื่องคอน,SV,,#560001,2,https://prachatai.com/journal/2023/05/104181,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%89%E0%B8%A5%E0%B8%B4%E0%B8%A1%E0%B8%8A%E0%B8%B1%E0%B8%A2-%E0%B9%80%E0%B8%9F%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%84%E0%B8%AD%E0%B8%99
sv35,พลเอกเฉลิมพล ศรีสวัสดิ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%89%E0%B8%A5%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B8%A5-%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%A7%E0%B8%B1%E0%B8%AA%E0%B8%94%E0%B8%B4%E0%B9%8C
sv36,นายเฉลียว เกาะแก้ว,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%89%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B9%80%E0%B8%81%E0%B8%B2%E0%B8%B0%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7
sv37,พลเอกชยุติ สุวรรณมาศ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%8A%E0%B8%A2%E0%B8%B8%E0%B8%95%E0%B8%B4-%E0%B8%AA%E0%B8%B8%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%E0%B8%A1%E0%B8%B2%E0%B8%A8
sv38,นายชลิต แก้วจินดา,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%8A%E0%B8%A5%E0%B8%B4%E0%B8%95-%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7%E0%B8%88%E0%B8%B4%E0%B8%99%E0%B8%94%E0%B8%B2
sv39,พลตำรวจเอกชัชวาลย์ สุขสมจิตร์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%8A%E0%B8%B1%E0%B8%8A%E0%B8%A7%E0%B8%B2%E0%B8%A5%E0%B8%A2%E0%B9%8C-%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%AA%E0%B8%A1%E0%B8%88%E0%B8%B4%E0%B8%95%E0%B8%A3%E0%B9%8C
sv40,พลเรือเอกชัยวัฒน์ เอี่ยมสมุทร,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%8A%E0%B8%B1%E0%B8%A2%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B9%8C-%E0%B9%80%E0%B8%AD%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1%E0%B8%AA%E0%B8%A1%E0%B8%B8%E0%B8%97%E0%B8%A3
sv41,ดร.ชาญวิทย์ ผลชีวิน,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%8A%E0%B8%B2%E0%B8%8D%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B9%8C-%E0%B8%9C%E0%B8%A5%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%B4%E0%B8%99
sv42,พลเอกชาตอุดม ติตถะสิริ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%AD%E0%B8%B8%E0%B8%94%E0%B8%A1-%E0%B8%95%E0%B8%B4%E0%B8%95%E0%B8%96%E0%B8%B0%E0%B8%AA%E0%B8%B4%E0%B8%A3%E0%B8%B4
sv43,พลเอกชูศักดิ์ เมฆสุวรรณ์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%8A%E0%B8%B9%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B4%E0%B9%8C-%E0%B9%80%E0%B8%A1%E0%B8%86%E0%B8%AA%E0%B8%B8%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93%E0%B9%8C
sv44,พลเอกเชวงศักดิ์ ทองสลวย,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%8A%E0%B8%A7%E0%B8%87%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B4%E0%B9%8C-%E0%B8%97%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%A5%E0%B8%A7%E0%B8%A2
sv45,พล.ร.อ.เชิงชาย ชมเชิงแพทย์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B8%A2-%E0%B8%8A%E0%B8%A1%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%87%E0%B9%81%E0%B8%9E%E0%B8%97%E0%B8%A2%E0%B9%8C
sv46,ว่าที่ร้อยตรีเชิดศักดิ์ จำปาเทศ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%94%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B4%E0%B9%8C-%E0%B8%88%E0%B8%B3%E0%B8%9B%E0%B8%B2%E0%B9%80%E0%B8%97%E0%B8%A8
sv47,นายเชิดศักดิ์ สันติวรวุฒิ,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B9%80%E0%B8%8A%E0%B8%B4%E0%B8%94%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B4%E0%B9%8C-%E0%B8%AA%E0%B8%B1%E0%B8%99%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B8%E0%B8%92%E0%B8%B4
sv48,นายซากีย์ พิทักษ์คุมพล,SV,,#560001,2,https://www.thereporters.co/tw-politics/1705230859,https://theyworkforus.wevis.info/people/%E0%B8%8B%E0%B8%B2%E0%B8%81%E0%B8%B5%E0%B8%A2%E0%B9%8C-%E0%B8%9E%E0%B8%B4%E0%B8%97%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B9%8C%E0%B8%84%E0%B8%B8%E0%B8%A1%E0%B8%9E%E0%B8%A5
sv49,พลเรือเอกฐนิธ กิตติอำพน,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%90%E0%B8%99%E0%B8%B4%E0%B8%98-%E0%B8%81%E0%B8%B4%E0%B8%95%E0%B8%95%E0%B8%B4%E0%B8%AD%E0%B8%B3%E0%B8%9E%E0%B8%99
sv50,พลเอกณรงค์พันธ์ จิตต์แก้วแท้,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%93%E0%B8%A3%E0%B8%87%E0%B8%84%E0%B9%8C%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B9%8C-%E0%B8%88%E0%B8%B4%E0%B8%95%E0%B8%95%E0%B9%8C%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7%E0%B9%81%E0%B8%97%E0%B9%89
sv51,พลเรือเอกณรงค์ พิพัฒนาศัย,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%93%E0%B8%A3%E0%B8%87%E0%B8%84%E0%B9%8C-%E0%B8%9E%E0%B8%B4%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%A8%E0%B8%B1%E0%B8%A2
sv52,นายณรงค์ รัตนานุกูล,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%93%E0%B8%A3%E0%B8%87%E0%B8%84%E0%B9%8C-%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%B2%E0%B8%99%E0%B8%B8%E0%B8%81%E0%B8%B9%E0%B8%A5
sv53,นายณรงค์ สหเมธาพัฒน์,SV,,#560001,0,,https://theyworkforus.wevis.info/people/%E0%B8%93%E0%B8%A3%E0%B8%87%E0%B8%84%E0%B9%8C-%E0%B8%AA%E0%B8%AB%E0%B9%80%E0%B8%A1%E0%B8%98%E0%B8%B2%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B9%8C
